"StageGroup","Abundance","Biomass","Parameter","SensitivityIncrement","TemperatureFactor","Increment"
"S1_CHIR",51.6677148096121,8.50550659273688,"TempSurvival_GAMM",0.004,1,0.004
"S2_CHIR",9.72497054540614,9.20015619148015,"TempSurvival_GAMM",0.004,1,0.004
"S3_CHIR",4.47414474918781,3.91132827311334,"TempSurvival_GAMM",0.004,1,0.004
"S1_GAMM",36.5561930814818,106.406410164516,"TempSurvival_GAMM",0.004,1,0.004
"S2_GAMM",18.3021870198656,192.063529849582,"TempSurvival_GAMM",0.004,1,0.004
"S3_GAMM",5.35477704402646,109.700250190978,"TempSurvival_GAMM",0.004,1,0.004
"S1_HYOS",49.2269926518783,398.383596289953,"TempSurvival_HYOS",0.005,1,0.005
"S2_HYOS",13.6299576514634,199.016319792883,"TempSurvival_HYOS",0.005,1,0.005
"S3_HYOS",0.76769180157522,10.6160314581711,"TempSurvival_HYOS",0.005,1,0.005
"S1_BAET",54.4774789504044,1.21807915838158,"TempSurvival_HYOS",0.005,1,0.005
"S2_BAET",9.40742171192321,1.48796541835821,"TempSurvival_HYOS",0.005,1,0.005
"S3_BAET",2.27831572168927,0.293546895808317,"TempSurvival_HYOS",0.005,1,0.005
"S1_NZMS",18748.6003258617,1673.50457651526,"TempSurvival_HYOS",0.005,1,0.005
"S2_NZMS",7494.3259627449,3376.07514722447,"TempSurvival_HYOS",0.005,1,0.005
"S3_NZMS",4282.2963810977,3785.18603660691,"TempSurvival_HYOS",0.005,1,0.005
"S1_CHIR",51.6649177943312,8.50442970879182,"TempSurvival_HYOS",0.005,1,0.005
"S2_CHIR",9.72530917173636,9.20097079061997,"TempSurvival_HYOS",0.005,1,0.005
"S3_CHIR",4.47483671351905,3.91314411712142,"TempSurvival_HYOS",0.005,1,0.005
"S1_GAMM",36.5558428175945,106.405390629392,"TempSurvival_HYOS",0.005,1,0.005
"S2_GAMM",18.2993471434973,192.033728128125,"TempSurvival_HYOS",0.005,1,0.005
"S3_GAMM",5.3542355939393,109.689157813174,"TempSurvival_HYOS",0.005,1,0.005
"S1_HYOS",49.2466745207975,398.598192958384,"TempSurvival_BAET",0.005,1,0.005
"S2_HYOS",13.6394607801746,199.162442384662,"TempSurvival_BAET",0.005,1,0.005
"S3_HYOS",0.765928412901827,10.5907922725942,"TempSurvival_BAET",0.005,1,0.005
"S1_BAET",54.5276297899093,1.21995242692326,"TempSurvival_BAET",0.005,1,0.005
"S2_BAET",9.41102375750341,1.48894602063083,"TempSurvival_BAET",0.005,1,0.005
"S3_BAET",2.27479051055431,0.293118648396647,"TempSurvival_BAET",0.005,1,0.005
"S1_NZMS",18747.2946292172,1673.38802971858,"TempSurvival_BAET",0.005,1,0.005
"S2_NZMS",7493.98556724872,3375.9218044448,"TempSurvival_BAET",0.005,1,0.005
"S3_NZMS",4282.07091165699,3784.9867407846,"TempSurvival_BAET",0.005,1,0.005
"S1_CHIR",51.6637276988306,8.50395889189026,"TempSurvival_BAET",0.005,1,0.005
"S2_CHIR",9.72545874846715,9.20133880868292,"TempSurvival_BAET",0.005,1,0.005
"S3_CHIR",4.47516780642585,3.91398611022109,"TempSurvival_BAET",0.005,1,0.005
"S1_GAMM",36.5556697729604,106.404886937493,"TempSurvival_BAET",0.005,1,0.005
"S2_GAMM",18.2980956061261,192.020594469017,"TempSurvival_BAET",0.005,1,0.005
"S3_GAMM",5.35397667301204,109.683853448442,"TempSurvival_BAET",0.005,1,0.005
"S1_HYOS",49.253521626049,398.672506681158,"TempSurvival_CHIR",0.005,1,0.005
"S2_HYOS",13.642708601608,199.212562933751,"TempSurvival_CHIR",0.005,1,0.005
"S3_HYOS",0.765422310652205,10.5831546635166,"TempSurvival_CHIR",0.005,1,0.005
"S1_BAET",54.544273356988,1.22057260883743,"TempSurvival_CHIR",0.005,1,0.005
"S2_BAET",9.41224028276323,1.48927020536711,"TempSurvival_CHIR",0.005,1,0.005
"S3_BAET",2.27368290029985,0.292985164349622,"TempSurvival_CHIR",0.005,1,0.005
"S1_NZMS",18746.8750227535,1673.35057554467,"TempSurvival_CHIR",0.005,1,0.005
"S2_NZMS",7493.86810901664,3375.86889137161,"TempSurvival_CHIR",0.005,1,0.005
"S3_NZMS",4281.9940503122,3784.91880188847,"TempSurvival_CHIR",0.005,1,0.005
"S1_CHIR",51.6632573341595,8.50378294578606,"TempSurvival_CHIR",0.005,1,0.005
"S2_CHIR",9.72551374034689,9.2014675613718,"TempSurvival_CHIR",0.005,1,0.005
"S3_CHIR",4.47526920473982,3.91426378363189,"TempSurvival_CHIR",0.005,1,0.005
"S1_GAMM",36.5551727316247,106.403440168019,"TempSurvival_CHIR",0.005,1,0.005
"S2_GAMM",18.2978694475072,192.018221155784,"TempSurvival_CHIR",0.005,1,0.005
"S3_GAMM",5.35392053878376,109.68270345866,"TempSurvival_CHIR",0.005,1,0.005
"S1_HYOS",49.2468117453969,398.599875975755,"TempSurvival_NZMS",0.005,1,0.005
"S2_HYOS",13.6395662415132,199.163929651274,"TempSurvival_NZMS",0.005,1,0.005
"S3_HYOS",0.766028604278679,10.5917720843742,"TempSurvival_NZMS",0.005,1,0.005
"S1_BAET",54.5274192465604,1.21994551693885,"TempSurvival_NZMS",0.005,1,0.005
"S2_BAET",9.41101409343973,1.48894017826433,"TempSurvival_NZMS",0.005,1,0.005
"S3_BAET",2.27480642356685,0.293121159390196,"TempSurvival_NZMS",0.005,1,0.005
"S1_NZMS",18747.3065020477,1673.38908949029,"TempSurvival_NZMS",0.005,1,0.005
"S2_NZMS",7493.98526448905,3375.92166805636,"TempSurvival_NZMS",0.005,1,0.005
"S3_NZMS",4282.06727438377,3784.98352574422,"TempSurvival_NZMS",0.005,1,0.005
"S1_CHIR",51.6636763842055,8.50394550891585,"TempSurvival_NZMS",0.005,1,0.005
"S2_CHIR",9.7254621704468,9.20134286201709,"TempSurvival_NZMS",0.005,1,0.005
"S3_CHIR",4.47516182910032,3.91398411625059,"TempSurvival_NZMS",0.005,1,0.005
"S1_GAMM",36.5554112323007,106.404134386936,"TempSurvival_NZMS",0.005,1,0.005
"S2_GAMM",18.2981757886352,192.021435905928,"TempSurvival_NZMS",0.005,1,0.005
"S3_GAMM",5.35400556255088,109.684445291877,"TempSurvival_NZMS",0.005,1,0.005
"S1_HYOS",49.286402523847,399.032172733479,"TempSurvival_GAMM",0.005,1,0.005
"S2_HYOS",13.658694694205,199.458067747746,"TempSurvival_GAMM",0.005,1,0.005
"S3_HYOS",0.762570137412594,10.5419196861703,"TempSurvival_GAMM",0.005,1,0.005
"S1_BAET",54.6267909637806,1.22365802726055,"TempSurvival_GAMM",0.005,1,0.005
"S2_BAET",9.41818190348534,1.4908797289633,"TempSurvival_GAMM",0.005,1,0.005
"S3_BAET",2.26786766017569,0.292279437106909,"TempSurvival_GAMM",0.005,1,0.005
"S1_NZMS",18744.6900353456,1673.15554304287,"TempSurvival_GAMM",0.005,1,0.005
"S2_NZMS",7493.29842887519,3375.61225949078,"TempSurvival_GAMM",0.005,1,0.005
"S3_NZMS",4281.61531742552,3784.58403420621,"TempSurvival_GAMM",0.005,1,0.005
"S1_CHIR",51.6612226366256,8.50298590437548,"TempSurvival_GAMM",0.005,1,0.005
"S2_CHIR",9.72576816786768,9.20208700481127,"TempSurvival_GAMM",0.005,1,0.005
"S3_CHIR",4.47581206026289,3.91566411450897,"TempSurvival_GAMM",0.005,1,0.005
"S1_GAMM",36.5545784628647,106.401710392567,"TempSurvival_GAMM",0.005,1,0.005
"S2_GAMM",18.2958970604674,191.997522885316,"TempSurvival_GAMM",0.005,1,0.005
"S3_GAMM",5.35353539685826,109.674813276634,"TempSurvival_GAMM",0.005,1,0.005
"S1_HYOS",49.2335478966554,398.454001942866,"TempSurvival_HYOS",0.006,1,0.006
"S2_HYOS",13.632995828596,199.06322208938,"TempSurvival_HYOS",0.006,1,0.006
"S3_HYOS",0.767138474735111,10.6080577681983,"TempSurvival_HYOS",0.006,1,0.006
"S1_BAET",54.4935984811261,1.21868573734756,"TempSurvival_HYOS",0.006,1,0.006
"S2_BAET",9.40858612223978,1.48828717544785,"TempSurvival_HYOS",0.006,1,0.006
"S3_BAET",2.2772728152221,0.293419979254743,"TempSurvival_HYOS",0.006,1,0.006
"S1_NZMS",18748.1868911177,1673.46767323052,"TempSurvival_HYOS",0.006,1,0.006
"S2_NZMS",7494.21556029073,3376.02541266748,"TempSurvival_HYOS",0.006,1,0.006
"S3_NZMS",4282.22405093083,3785.12210288695,"TempSurvival_HYOS",0.006,1,0.006
"S1_CHIR",51.6645865703643,8.50429049236963,"TempSurvival_HYOS",0.006,1,0.006
"S2_CHIR",9.72535560866698,9.20108940997349,"TempSurvival_HYOS",0.006,1,0.006
"S3_CHIR",4.47495305514686,3.91342677545848,"TempSurvival_HYOS",0.006,1,0.006
"S1_GAMM",36.5553556735626,106.403972668623,"TempSurvival_HYOS",0.006,1,0.006
"S2_GAMM",18.2991910646739,192.032090233718,"TempSurvival_HYOS",0.006,1,0.006
"S3_GAMM",5.35417480823544,109.687912531276,"TempSurvival_HYOS",0.006,1,0.006
"S1_HYOS",49.2633192598357,398.77996338139,"TempSurvival_BAET",0.006,1,0.006
"S2_HYOS",13.6476140795153,199.287386389241,"TempSurvival_BAET",0.006,1,0.006
"S3_HYOS",0.764606885485249,10.5711812348355,"TempSurvival_BAET",0.006,1,0.006
"S1_BAET",54.5690385915098,1.22149930210769,"TempSurvival_BAET",0.006,1,0.006
"S2_BAET",9.4140045868117,1.48975298265254,"TempSurvival_BAET",0.006,1,0.006
"S3_BAET",2.27188723207986,0.292767009461901,"TempSurvival_BAET",0.006,1,0.006
"S1_NZMS",18746.2214916768,1673.29224120351,"TempSurvival_BAET",0.006,1,0.006
"S2_NZMS",7493.70212697332,3375.79411909,"TempSurvival_BAET",0.006,1,0.006
"S3_NZMS",4281.87613209566,3784.81457220724,"TempSurvival_BAET",0.006,1,0.006
"S1_CHIR",51.6626367435968,8.50354027470813,"TempSurvival_BAET",0.006,1,0.006
"S2_CHIR",9.72558938420721,9.20165258373681,"TempSurvival_BAET",0.006,1,0.006
"S3_CHIR",4.47543325686184,3.91468428168917,"TempSurvival_BAET",0.006,1,0.006
"S1_GAMM",36.5549217168979,106.402709523668,"TempSurvival_BAET",0.006,1,0.006
"S2_GAMM",18.2972424312724,192.011641234422,"TempSurvival_BAET",0.006,1,0.006
"S3_GAMM",5.3538236502004,109.680718557748,"TempSurvival_BAET",0.006,1,0.006
"S1_HYOS",49.2137028781967,398.238026732169,"TempSurvival_CHIR",0.006,1,0.006
"S2_HYOS",13.6234573249889,198.916544612438,"TempSurvival_CHIR",0.006,1,0.006
"S3_HYOS",0.768850749620588,10.6327447629916,"TempSurvival_CHIR",0.006,1,0.006
"S1_BAET",54.443776597602,1.21682365387415,"TempSurvival_CHIR",0.006,1,0.006
"S2_BAET",9.40497724568664,1.48731117962566,"TempSurvival_CHIR",0.006,1,0.006
"S3_BAET",2.28064739369747,0.293828940096467,"TempSurvival_CHIR",0.006,1,0.006
"S1_NZMS",18749.4802546982,1673.58311917494,"TempSurvival_CHIR",0.006,1,0.006
"S2_NZMS",7494.56025081758,3376.18069029044,"TempSurvival_CHIR",0.006,1,0.006
"S3_NZMS",4282.4479914356,3785.32004725983,"TempSurvival_CHIR",0.006,1,0.006
"S1_CHIR",51.6657888252227,8.50476261792281,"TempSurvival_CHIR",0.006,1,0.006
"S2_CHIR",9.72520260995654,9.20071733857641,"TempSurvival_CHIR",0.006,1,0.006
"S3_CHIR",4.4746279395656,3.91258677632924,"TempSurvival_CHIR",0.006,1,0.006
"S1_GAMM",36.5560199913385,106.405906340151,"TempSurvival_CHIR",0.006,1,0.006
"S2_GAMM",18.3001668620343,192.042330271438,"TempSurvival_CHIR",0.006,1,0.006
"S3_GAMM",5.35438781776619,109.692276335525,"TempSurvival_CHIR",0.006,1,0.006
"S1_HYOS",49.1905398140941,397.984412972,"TempSurvival_NZMS",0.006,1,0.006
"S2_HYOS",13.6120957801789,198.742230841354,"TempSurvival_NZMS",0.006,1,0.006
"S3_HYOS",0.770846489093925,10.6617149481901,"TempSurvival_NZMS",0.006,1,0.006
"S1_BAET",54.3856326892514,1.21465611072804,"TempSurvival_NZMS",0.006,1,0.006
"S2_BAET",9.40080126431275,1.48618144887032,"TempSurvival_NZMS",0.006,1,0.006
"S3_BAET",2.28482351381559,0.294335286327634,"TempSurvival_NZMS",0.006,1,0.006
"S1_NZMS",18751.0150636298,1673.72011658949,"TempSurvival_NZMS",0.006,1,0.006
"S2_NZMS",7494.96116249986,3376.36129465346,"TempSurvival_NZMS",0.006,1,0.006
"S3_NZMS",4282.71760944312,3785.55836666289,"TempSurvival_NZMS",0.006,1,0.006
"S1_CHIR",51.6673036470221,8.50534525247755,"TempSurvival_NZMS",0.006,1,0.006
"S2_CHIR",9.7250204043164,9.2002788641678,"TempSurvival_NZMS",0.006,1,0.006
"S3_CHIR",4.47425511349008,3.91160893747995,"TempSurvival_NZMS",0.006,1,0.006
"S1_GAMM",36.5563442400888,106.40685015138,"TempSurvival_NZMS",0.006,1,0.006
"S2_GAMM",18.3016764243388,192.058171649544,"TempSurvival_NZMS",0.006,1,0.006
"S3_GAMM",5.35466504687229,109.69795576943,"TempSurvival_NZMS",0.006,1,0.006
"S1_HYOS",49.1674385056549,397.732171038922,"TempSurvival_GAMM",0.006,1,0.006
"S2_HYOS",13.6008760173405,198.569914409386,"TempSurvival_GAMM",0.006,1,0.006
"S3_HYOS",0.772851034321261,10.6906684592914,"TempSurvival_GAMM",0.006,1,0.006
"S1_BAET",54.3266209365783,1.21245324155992,"TempSurvival_GAMM",0.006,1,0.006
"S2_BAET",9.39654964773259,1.48503064034116,"TempSurvival_GAMM",0.006,1,0.006
"S3_BAET",2.28893163981563,0.29483352016657,"TempSurvival_GAMM",0.006,1,0.006
"S1_NZMS",18752.5362386411,1673.85589703704,"TempSurvival_GAMM",0.006,1,0.006
"S2_NZMS",7495.36034804101,3376.54112141724,"TempSurvival_GAMM",0.006,1,0.006
"S3_NZMS",4282.98347262912,3785.79336712287,"TempSurvival_GAMM",0.006,1,0.006
"S1_CHIR",51.6687585754759,8.50591202985133,"TempSurvival_GAMM",0.006,1,0.006
"S2_CHIR",9.72484162065592,9.19984444309335,"TempSurvival_GAMM",0.006,1,0.006
"S3_CHIR",4.47387631008905,3.91062910466011,"TempSurvival_GAMM",0.006,1,0.006
"S1_GAMM",36.556756556324,106.408050306176,"TempSurvival_GAMM",0.006,1,0.006
"S2_GAMM",18.3030798609464,192.072899342386,"TempSurvival_GAMM",0.006,1,0.006
"S3_GAMM",5.35494125291138,109.703614244347,"TempSurvival_GAMM",0.006,1,0.006
"S1_HYOS",49.2071638528087,398.165907441425,"TempSurvival_HYOS",0.007,1,0.007
"S2_HYOS",13.6201855668134,198.866495957229,"TempSurvival_HYOS",0.007,1,0.007
"S3_HYOS",0.769433361322596,10.6411668486026,"TempSurvival_HYOS",0.007,1,0.007
"S1_BAET",54.4271515361213,1.21620351584075,"TempSurvival_HYOS",0.007,1,0.007
"S2_BAET",9.40379189313082,1.48698972223229,"TempSurvival_HYOS",0.007,1,0.007
"S3_BAET",2.28188834258158,0.293979671914527,"TempSurvival_HYOS",0.007,1,0.007
"S1_NZMS",18749.9287073542,1673.62314816693,"TempSurvival_HYOS",0.007,1,0.007
"S2_NZMS",7494.67324648943,3376.23159305092,"TempSurvival_HYOS",0.007,1,0.007
"S3_NZMS",4282.52613730373,3785.38912156542,"TempSurvival_HYOS",0.007,1,0.007
"S1_CHIR",51.6662237955375,8.5049301684445,"TempSurvival_HYOS",0.007,1,0.007
"S2_CHIR",9.72515104005645,9.20059263922166,"TempSurvival_HYOS",0.007,1,0.007
"S3_CHIR",4.47452056392607,3.91230710894797,"TempSurvival_HYOS",0.007,1,0.007
"S1_GAMM",36.5559839591968,106.40580145913,"TempSurvival_HYOS",0.007,1,0.007
"S2_GAMM",18.300684406562,192.047761394437,"TempSurvival_HYOS",0.007,1,0.007
"S3_GAMM",5.35447280520214,109.694017424446,"TempSurvival_HYOS",0.007,1,0.007
"S1_HYOS",49.2402010208212,398.526621047241,"TempSurvival_BAET",0.007,1,0.007
"S2_HYOS",13.6361676946482,199.112234645805,"TempSurvival_BAET",0.007,1,0.007
"S3_HYOS",0.766542884346835,10.5995185424239,"TempSurvival_BAET",0.007,1,0.007
"S1_BAET",54.5106319635869,1.21931850794231,"TempSurvival_BAET",0.007,1,0.007
"S2_BAET",9.40980792149416,1.48861716444491,"TempSurvival_BAET",0.007,1,0.007
"S3_BAET",2.27604086797375,0.293270473753762,"TempSurvival_BAET",0.007,1,0.007
"S1_NZMS",18747.7508044396,1673.4287480287,"TempSurvival_BAET",0.007,1,0.007
"S2_NZMS",7494.09992430829,3375.97332048889,"TempSurvival_BAET",0.007,1,0.007
"S3_NZMS",4282.14823376869,3785.05508695952,"TempSurvival_BAET",0.007,1,0.007
"S1_CHIR",51.664144952295,8.50412086435915,"TempSurvival_BAET",0.007,1,0.007
"S2_CHIR",9.72540717856706,9.20121410932822,"TempSurvival_BAET",0.007,1,0.007
"S3_CHIR",4.47506043078636,3.91370644283977,"TempSurvival_BAET",0.007,1,0.007
"S1_GAMM",36.5554866100255,106.40435379362,"TempSurvival_BAET",0.007,1,0.007
"S2_GAMM",18.2986671567906,192.026592333534,"TempSurvival_BAET",0.007,1,0.007
"S3_GAMM",5.3540640584548,109.685643663955,"TempSurvival_BAET",0.007,1,0.007
"S1_HYOS",49.2467709087919,398.599014839909,"TempSurvival_CHIR",0.007,1,0.007
"S2_HYOS",13.6395557742656,199.163573439214,"TempSurvival_CHIR",0.007,1,0.007
"S3_HYOS",0.766045600792437,10.5920072177192,"TempSurvival_CHIR",0.007,1,0.007
"S1_BAET",54.5275402894261,1.2199523169311,"TempSurvival_CHIR",0.007,1,0.007
"S2_BAET",9.41102393871769,1.48894578127768,"TempSurvival_CHIR",0.007,1,0.007
"S3_BAET",2.27485468150179,0.293126965033762,"TempSurvival_CHIR",0.007,1,0.007
"S1_NZMS",18747.3170135239,1673.39002774719,"TempSurvival_CHIR",0.007,1,0.007
"S2_NZMS",7493.98711412325,3375.92250128727,"TempSurvival_CHIR",0.007,1,0.007
"S3_NZMS",4282.06769541424,3784.98389789936,"TempSurvival_CHIR",0.007,1,0.007
"S1_CHIR",51.6637132711552,8.50395566487353,"TempSurvival_CHIR",0.007,1,0.007
"S2_CHIR",9.72546045945698,9.20134083535,"TempSurvival_CHIR",0.007,1,0.007
"S3_CHIR",4.47516481776308,3.91398511323584,"TempSurvival_CHIR",0.007,1,0.007
"S1_GAMM",36.5552501922023,106.403665637394,"TempSurvival_CHIR",0.007,1,0.007
"S2_GAMM",18.2982698897685,192.022423405172,"TempSurvival_CHIR",0.007,1,0.007
"S3_GAMM",5.35402503450282,109.684844202603,"TempSurvival_CHIR",0.007,1,0.007
"S1_HYOS",49.2137688863325,398.238257257748,"TempSurvival_NZMS",0.007,1,0.007
"S2_HYOS",13.623359603479,198.91540376823,"TempSurvival_NZMS",0.007,1,0.007
"S3_HYOS",0.768865428444752,10.6329349278735,"TempSurvival_NZMS",0.007,1,0.007
"S1_BAET",54.443951923173,1.216832550878,"TempSurvival_NZMS",0.007,1,0.007
"S2_BAET",9.40501047552439,1.48731676278764,"TempSurvival_NZMS",0.007,1,0.007
"S3_BAET",2.28072652117175,0.293838830145203,"TempSurvival_NZMS",0.007,1,0.007
"S1_NZMS",18749.4908956739,1673.58406899099,"TempSurvival_NZMS",0.007,1,0.007
"S2_NZMS",7494.5576831744,3376.17953360785,"TempSurvival_NZMS",0.007,1,0.007
"S3_NZMS",4282.45112670671,3785.32281857301,"TempSurvival_NZMS",0.007,1,0.007
"S1_CHIR",51.6658127338707,8.50476991157887,"TempSurvival_NZMS",0.007,1,0.007
"S2_CHIR",9.72520260995654,9.2007173385764,"TempSurvival_NZMS",0.007,1,0.007
"S3_CHIR",4.47462793956557,3.91258677632928,"TempSurvival_NZMS",0.007,1,0.007
"S1_GAMM",36.5558935153601,106.405538198567,"TempSurvival_NZMS",0.007,1,0.007
"S2_GAMM",18.3002905481662,192.04362823627,"TempSurvival_NZMS",0.007,1,0.007
"S3_GAMM",5.35439086777945,109.692338819399,"TempSurvival_NZMS",0.007,1,0.007
"S1_HYOS",49.2369972162312,398.49197411446,"TempSurvival_GAMM",0.007,1,0.007
"S2_HYOS",13.6347549899513,199.090116493128,"TempSurvival_GAMM",0.007,1,0.007
"S3_HYOS",0.766846358096737,10.6037402238071,"TempSurvival_GAMM",0.007,1,0.007
"S1_BAET",54.5029882512029,1.21903027586806,"TempSurvival_GAMM",0.007,1,0.007
"S2_BAET",9.40925730392633,1.48846545428689,"TempSurvival_GAMM",0.007,1,0.007
"S3_BAET",2.27657615611729,0.293335957502493,"TempSurvival_GAMM",0.007,1,0.007
"S1_NZMS",18747.9610153476,1673.44751150494,"TempSurvival_GAMM",0.007,1,0.007
"S2_NZMS",7494.15756748326,3375.99928782623,"TempSurvival_GAMM",0.007,1,0.007
"S3_NZMS",4282.18162462269,3785.08460163648,"TempSurvival_GAMM",0.007,1,0.007
"S1_CHIR",51.6642808470718,8.50418214836298,"TempSurvival_GAMM",0.007,1,0.007
"S2_CHIR",9.72538481559667,9.20115581298499,"TempSurvival_GAMM",0.007,1,0.007
"S3_CHIR",4.47500076564106,3.91356461517861,"TempSurvival_GAMM",0.007,1,0.007
"S1_GAMM",36.555303629898,106.403821181855,"TempSurvival_GAMM",0.007,1,0.007
"S2_GAMM",18.298890899489,192.028940294047,"TempSurvival_GAMM",0.007,1,0.007
"S3_GAMM",5.35412918578628,109.686977890292,"TempSurvival_GAMM",0.007,1,0.007
"S1_HYOS",49.1872737470618,397.94901473371,"TempSurvival_HYOS",0.008,1,0.008
"S2_HYOS",13.6105638181627,198.718643468159,"TempSurvival_HYOS",0.008,1,0.008
"S3_HYOS",0.771094409023931,10.6653931407324,"TempSurvival_HYOS",0.008,1,0.008
"S1_BAET",54.3775301749933,1.21435013299733,"TempSurvival_HYOS",0.008,1,0.008
"S2_BAET",9.40021188598603,1.48602094159011,"TempSurvival_HYOS",0.008,1,0.008
"S3_BAET",2.28534179605873,0.294398230742159,"TempSurvival_HYOS",0.008,1,0.008
"S1_NZMS",18751.2201990156,1673.73842702339,"TempSurvival_HYOS",0.008,1,0.008
"S2_NZMS",7495.01684765594,3376.3863799343,"TempSurvival_HYOS",0.008,1,0.008
"S3_NZMS",4282.75416125832,3785.59067536089,"TempSurvival_HYOS",0.008,1,0.008
"S1_CHIR",51.6674733049074,8.50541563364487,"TempSurvival_HYOS",0.008,1,0.008
"S2_CHIR",9.72499633035619,9.20021854115751,"TempSurvival_HYOS",0.008,1,0.008
"S3_CHIR",4.47419843700757,3.91146810680403,"TempSurvival_HYOS",0.008,1,0.008
"S1_GAMM",36.556526234727,106.407379894619,"TempSurvival_HYOS",0.008,1,0.008
"S2_GAMM",18.3017795238758,192.059253578221,"TempSurvival_HYOS",0.008,1,0.008
"S3_GAMM",5.35469199356986,109.698507810988,"TempSurvival_HYOS",0.008,1,0.008
"S1_HYOS",49.2402234393777,398.527064386682,"TempSurvival_BAET",0.008,1,0.008
"S2_HYOS",13.6362876046947,199.113738150388,"TempSurvival_BAET",0.008,1,0.008
"S3_HYOS",0.766521864547659,10.5992684177617,"TempSurvival_BAET",0.008,1,0.008
"S1_BAET",54.51108720931,1.21933310098131,"TempSurvival_BAET",0.008,1,0.008
"S2_BAET",9.4098402647382,1.48862492834808,"TempSurvival_BAET",0.008,1,0.008
"S3_BAET",2.27601149488631,0.293267228013539,"TempSurvival_BAET",0.008,1,0.008
"S1_NZMS",18747.7423320784,1673.42799178371,"TempSurvival_BAET",0.008,1,0.008
"S2_NZMS",7494.09900968231,3375.97290846437,"TempSurvival_BAET",0.008,1,0.008
"S3_NZMS",4282.14640859112,3785.05347365767,"TempSurvival_BAET",0.008,1,0.008
"S1_CHIR",51.6641166092488,8.50411353322942,"TempSurvival_BAET",0.008,1,0.008
"S2_CHIR",9.72540888955689,9.20121613599528,"TempSurvival_BAET",0.008,1,0.008
"S3_CHIR",4.47505744212358,3.91370544585453,"TempSurvival_BAET",0.008,1,0.008
"S1_GAMM",36.5554388082822,106.404214654079,"TempSurvival_BAET",0.008,1,0.008
"S2_GAMM",18.2986514906462,192.026427932689,"TempSurvival_BAET",0.008,1,0.008
"S3_GAMM",5.35407616900485,109.685891765857,"TempSurvival_BAET",0.008,1,0.008
"S1_HYOS",49.2435728600427,398.564061443027,"TempSurvival_CHIR",0.008,1,0.008
"S2_HYOS",13.6379083618947,199.138730031652,"TempSurvival_CHIR",0.008,1,0.008
"S3_HYOS",0.766276255380336,10.5955109541189,"TempSurvival_CHIR",0.008,1,0.008
"S1_BAET",54.518777034917,1.21962138227603,"TempSurvival_CHIR",0.008,1,0.008
"S2_BAET",9.41039763289345,1.48877290368616,"TempSurvival_CHIR",0.008,1,0.008
"S3_BAET",2.27543841993145,0.293197882851237,"TempSurvival_CHIR",0.008,1,0.008
"S1_NZMS",18747.5230501358,1673.40841862474,"TempSurvival_CHIR",0.008,1,0.008
"S2_NZMS",7494.04080857824,3375.94668978881,"TempSurvival_CHIR",0.008,1,0.008
"S3_NZMS",4282.1075359279,3785.01911352729,"TempSurvival_CHIR",0.008,1,0.008
"S1_CHIR",51.6638856334425,8.50402672691251,"TempSurvival_CHIR",0.008,1,0.008
"S2_CHIR",9.72543638549676,9.20128051233971,"TempSurvival_CHIR",0.008,1,0.008
"S3_CHIR",4.47510814128057,3.91384428255993,"TempSurvival_CHIR",0.008,1,0.008
"S1_GAMM",36.5553284149845,106.403893325365,"TempSurvival_CHIR",0.008,1,0.008
"S2_GAMM",18.2984684002544,192.024506578323,"TempSurvival_CHIR",0.008,1,0.008
"S3_GAMM",5.3540425718848,109.685203480903,"TempSurvival_CHIR",0.008,1,0.008
"S1_HYOS",49.2005731927788,398.093688747795,"TempSurvival_NZMS",0.008,1,0.008
"S2_HYOS",13.6169657189321,198.817034578955,"TempSurvival_NZMS",0.008,1,0.008
"S3_HYOS",0.770016085634613,10.649564852211,"TempSurvival_NZMS",0.008,1,0.008
"S1_BAET",54.4108155680271,1.21559471355485,"TempSurvival_NZMS",0.008,1,0.008
"S2_BAET",9.4026222331904,1.48667248218078,"TempSurvival_NZMS",0.008,1,0.008
"S3_BAET",2.28308554410403,0.294124998717382,"TempSurvival_NZMS",0.008,1,0.008
"S1_NZMS",18750.3691717771,1673.6624641273,"TempSurvival_NZMS",0.008,1,0.008
"S2_NZMS",7494.78791604506,3376.28324986954,"TempSurvival_NZMS",0.008,1,0.008
"S3_NZMS",4282.60254335773,3785.4566580232,"TempSurvival_NZMS",0.008,1,0.008
"S1_CHIR",51.6666485190447,8.50509454610932,"TempSurvival_NZMS",0.008,1,0.008
"S2_CHIR",9.72509947015637,9.20046793986696,"TempSurvival_NZMS",0.008,1,0.008
"S3_CHIR",4.47441318828656,3.91202744156666,"TempSurvival_NZMS",0.008,1,0.008
"S1_GAMM",36.5559835304894,106.405800211264,"TempSurvival_NZMS",0.008,1,0.008
"S2_GAMM",18.3011499786964,192.052647118062,"TempSurvival_NZMS",0.008,1,0.008
"S3_GAMM",5.3545606425922,109.695816898744,"TempSurvival_NZMS",0.008,1,0.008
"S1_HYOS",49.2071200945214,398.16558832999,"TempSurvival_GAMM",0.008,1,0.008
"S2_HYOS",13.6202542959051,198.867185099517,"TempSurvival_GAMM",0.008,1,0.008
"S3_HYOS",0.769456907334758,10.6414338368085,"TempSurvival_GAMM",0.008,1,0.008
"S1_BAET",54.4275336048289,1.21621698489057,"TempSurvival_GAMM",0.008,1,0.008
