"StageGroup","Abundance","Parameter","SensitivityIncrement"
"S3_HYOS",0.792108210746679,"G1_BAET",0.005
"S1_BAET",58.1191062829136,"G1_BAET",0.005
"S2_BAET",14.6750383028512,"G1_BAET",0.005
"S3_BAET",1.37860151557332,"G1_BAET",0.005
"S1_NZMS",18769.4495307795,"G1_BAET",0.005
"S2_NZMS",7500.36068972445,"G1_BAET",0.005
"S3_NZMS",4289.57709694428,"G1_BAET",0.005
"S1_CHIR",51.5361305962084,"G1_BAET",0.005
"S2_CHIR",9.72477931667583,"G1_BAET",0.005
"S3_CHIR",4.42351390396428,"G1_BAET",0.005
"S1_GAMM",36.5567731817323,"G1_BAET",0.005
"S2_GAMM",18.3107544812148,"G1_BAET",0.005
"S3_GAMM",5.35763905110126,"G1_BAET",0.005
"S1_HYOS",50.2642971568441,"G1_NZMS",0.005
"S2_HYOS",14.1958210926072,"G1_NZMS",0.005
"S3_HYOS",0.678225885538301,"G1_NZMS",0.005
"S1_BAET",62.2811126145059,"G1_NZMS",0.005
"S2_BAET",10.1251201708466,"G1_NZMS",0.005
"S3_BAET",2.14496677708879,"G1_NZMS",0.005
"S1_NZMS",16916.5267875784,"G1_NZMS",0.005
"S2_NZMS",7711.2012507248,"G1_NZMS",0.005
"S3_NZMS",4402.35054403552,"G1_NZMS",0.005
"S1_CHIR",50.0632343186895,"G1_NZMS",0.005
"S2_CHIR",9.79589966658934,"G1_NZMS",0.005
"S3_CHIR",4.48523105980525,"G1_NZMS",0.005
"S1_GAMM",35.9553661096879,"G1_NZMS",0.005
"S2_GAMM",17.3903500284663,"G1_NZMS",0.005
"S3_GAMM",5.15733676489108,"G1_NZMS",0.005
"S1_HYOS",51.7064272959665,"G1_GAMM",0.005
"S2_HYOS",15.0296096954979,"G1_GAMM",0.005
"S3_HYOS",0.604761367315171,"G1_GAMM",0.005
"S1_BAET",61.7661120433902,"G1_GAMM",0.005
"S2_BAET",10.0157477475064,"G1_GAMM",0.005
"S3_BAET",2.10629233497461,"G1_GAMM",0.005
"S1_NZMS",18682.6076912888,"G1_GAMM",0.005
"S2_NZMS",7476.3122229015,"G1_GAMM",0.005
"S3_NZMS",4268.34365334607,"G1_GAMM",0.005
"S1_CHIR",49.5223948986156,"G1_GAMM",0.005
"S2_CHIR",9.85604629387185,"G1_GAMM",0.005
"S3_CHIR",4.54332130760505,"G1_GAMM",0.005
"S1_GAMM",35.9575421373141,"G1_GAMM",0.005
"S2_GAMM",17.5529583687464,"G1_GAMM",0.005
"S3_GAMM",5.18107620806674,"G1_GAMM",0.005
"S1_HYOS",49.0316608105441,"G1_CHIR",0.005
"S2_HYOS",13.5133870682037,"G1_CHIR",0.005
"S3_HYOS",0.792104938255786,"G1_CHIR",0.005
"S1_BAET",55.0817017265228,"G1_CHIR",0.005
"S2_BAET",9.47704406534354,"G1_CHIR",0.005
"S3_BAET",2.33073872316209,"G1_CHIR",0.005
"S1_NZMS",18772.4668088613,"G1_CHIR",0.005
"S2_NZMS",7501.22540602265,"G1_CHIR",0.005
"S3_NZMS",4289.90320558765,"G1_CHIR",0.005
"S1_CHIR",51.350613830782,"G1_CHIR",0.005
"S2_CHIR",9.80298880547385,"G1_CHIR",0.005
"S3_CHIR",4.3812582606987,"G1_CHIR",0.005
"S1_GAMM",36.5576300850148,"G1_CHIR",0.005
"S2_GAMM",18.3107152442314,"G1_CHIR",0.005
"S3_GAMM",5.35763455530257,"G1_CHIR",0.005
"S1_HYOS",46.9408561455523,"G2_HYOS",0.005
"S2_HYOS",12.7625662638944,"G2_HYOS",0.005
"S3_HYOS",0.844879638047101,"G2_HYOS",0.005
"S1_BAET",55.871479497431,"G2_HYOS",0.005
"S2_BAET",9.46277319390909,"G2_HYOS",0.005
"S3_BAET",2.12093907670267,"G2_HYOS",0.005
"S1_NZMS",18931.6256782841,"G2_HYOS",0.005
"S2_NZMS",7544.89945754018,"G2_HYOS",0.005
"S3_NZMS",4321.50761403479,"G2_HYOS",0.005
"S1_CHIR",50.5382965296415,"G2_HYOS",0.005
"S2_CHIR",9.8749359536866,"G2_HYOS",0.005
"S3_CHIR",4.3975224746944,"G2_HYOS",0.005
"S1_GAMM",34.7410950742576,"G2_HYOS",0.005
"S2_GAMM",17.8200714230575,"G2_HYOS",0.005
"S3_GAMM",5.28479023179389,"G2_HYOS",0.005
"S1_HYOS",49.0263950686957,"G2_BAET",0.005
"S2_HYOS",13.5119077138526,"G2_BAET",0.005
"S3_HYOS",0.792079298358612,"G2_BAET",0.005
"S1_BAET",66.4332472571879,"G2_BAET",0.005
"S2_BAET",10.4089581761904,"G2_BAET",0.005
"S3_BAET",1.97644247906907,"G2_BAET",0.005
"S1_NZMS",18771.3566504261,"G2_BAET",0.005
"S2_NZMS",7500.97971717451,"G2_BAET",0.005
"S3_NZMS",4289.76132408673,"G2_BAET",0.005
"S1_CHIR",51.4797716124426,"G2_BAET",0.005
"S2_CHIR",9.76422971629816,"G2_BAET",0.005
"S3_CHIR",4.43089332103992,"G2_BAET",0.005
"S1_GAMM",36.5437404867781,"G2_BAET",0.005
"S2_GAMM",18.3047755008684,"G2_BAET",0.005
"S3_GAMM",5.3564373820349,"G2_BAET",0.005
"S1_HYOS",50.2236196051614,"G2_NZMS",0.005
"S2_HYOS",14.1276155856409,"G2_NZMS",0.005
"S3_HYOS",0.6773498107354,"G2_NZMS",0.005
"S1_BAET",56.7350238013128,"G2_NZMS",0.005
"S2_BAET",9.53803392715564,"G2_NZMS",0.005
"S3_BAET",1.90217248605112,"G2_NZMS",0.005
"S1_NZMS",18252.8034042169,"G2_NZMS",0.005
"S2_NZMS",7303.95552512458,"G2_NZMS",0.005
"S3_NZMS",4428.91179459215,"G2_NZMS",0.005
"S1_CHIR",50.7634625772561,"G2_NZMS",0.005
"S2_CHIR",9.75900809775419,"G2_NZMS",0.005
"S3_CHIR",4.49791893092193,"G2_NZMS",0.005
"S1_GAMM",35.8446948908989,"G2_NZMS",0.005
"S2_GAMM",17.7937777754038,"G2_NZMS",0.005
"S3_GAMM",5.2501182303494,"G2_NZMS",0.005
"S1_HYOS",49.2765360786356,"G2_GAMM",0.005
"S2_HYOS",13.6085722046667,"G2_GAMM",0.005
"S3_HYOS",0.745318839346696,"G2_GAMM",0.005
"S1_BAET",58.7400425362061,"G2_GAMM",0.005
"S2_BAET",9.78485595459352,"G2_GAMM",0.005
"S3_BAET",2.12591750053183,"G2_GAMM",0.005
"S1_NZMS",18776.2569984622,"G2_GAMM",0.005
"S2_NZMS",7500.74403031368,"G2_GAMM",0.005
"S3_NZMS",4290.23168347069,"G2_GAMM",0.005
"S1_CHIR",51.283969693204,"G2_GAMM",0.005
"S2_CHIR",9.75857701830896,"G2_GAMM",0.005
"S3_CHIR",4.50804187141878,"G2_GAMM",0.005
"S1_GAMM",36.2054249807577,"G2_GAMM",0.005
"S2_GAMM",18.1773320981795,"G2_GAMM",0.005
"S3_GAMM",5.42379460959622,"G2_GAMM",0.005
"S1_HYOS",49.025184134659,"G2_CHIR",0.005
"S2_HYOS",13.5112376189116,"G2_CHIR",0.005
"S3_HYOS",0.792343393602362,"G2_CHIR",0.005
"S1_BAET",54.9971299201241,"G2_CHIR",0.005
"S2_BAET",9.44930524418855,"G2_CHIR",0.005
"S3_BAET",2.27218300355398,"G2_CHIR",0.005
"S1_NZMS",18772.7075247929,"G2_CHIR",0.005
"S2_NZMS",7501.27735527672,"G2_CHIR",0.005
"S3_NZMS",4289.9502827132,"G2_CHIR",0.005
"S1_CHIR",51.4907687032265,"G2_CHIR",0.005
"S2_CHIR",9.76509638156928,"G2_CHIR",0.005
"S3_CHIR",4.43692223933656,"G2_CHIR",0.005
"S1_GAMM",36.5582716474277,"G2_CHIR",0.005
"S2_GAMM",18.3111211317952,"G2_CHIR",0.005
"S3_GAMM",5.35772052062533,"G2_CHIR",0.005
"S1_HYOS",6.23272609733133,"G1_HYOS",0.006
"S2_HYOS",124.971551049853,"G1_HYOS",0.006
"S3_HYOS",0.249879888114027,"G1_HYOS",0.006
"S1_BAET",70.2408041433297,"G1_HYOS",0.006
"S2_BAET",10.5746007465354,"G1_HYOS",0.006
"S3_BAET",1.55337470136048,"G1_HYOS",0.006
"S1_NZMS",16104.3862241556,"G1_HYOS",0.006
"S2_NZMS",6563.58142383874,"G1_HYOS",0.006
"S3_NZMS",3716.43541811397,"G1_HYOS",0.006
"S1_CHIR",49.2512877503309,"G1_HYOS",0.006
"S2_CHIR",10.0497933852882,"G1_HYOS",0.006
"S3_CHIR",4.48562142431866,"G1_HYOS",0.006
"S1_GAMM",36.9469892959906,"G1_HYOS",0.006
"S2_GAMM",16.640599010996,"G1_HYOS",0.006
"S3_GAMM",4.96462309057226,"G1_HYOS",0.006
"S1_HYOS",49.0022848975953,"G1_BAET",0.006
"S2_HYOS",13.5088014471336,"G1_BAET",0.006
"S3_HYOS",0.792076012147335,"G1_BAET",0.006
"S1_BAET",65.2556760803057,"G1_BAET",0.006
"S2_BAET",15.7385796169195,"G1_BAET",0.006
"S3_BAET",1.39716503304416,"G1_BAET",0.006
"S1_NZMS",18769.537236726,"G1_BAET",0.006
"S2_NZMS",7500.45273342595,"G1_BAET",0.006
"S3_NZMS",4289.57610287103,"G1_BAET",0.006
"S1_CHIR",51.3426244112853,"G1_BAET",0.006
"S2_CHIR",9.76379545471976,"G1_BAET",0.006
"S3_CHIR",4.38246427327437,"G1_BAET",0.006
"S1_GAMM",36.5438479400526,"G1_BAET",0.006
"S2_GAMM",18.3050611636131,"G1_BAET",0.006
"S3_GAMM",5.35647546450638,"G1_BAET",0.006
"S1_HYOS",48.4921999232842,"G1_NZMS",0.006
"S2_HYOS",13.138472792063,"G1_NZMS",0.006
"S3_HYOS",0.785805479518447,"G1_NZMS",0.006
"S1_BAET",66.7775892158412,"G1_NZMS",0.006
"S2_BAET",10.5469393391292,"G1_NZMS",0.006
"S3_BAET",2.0817930492839,"G1_NZMS",0.006
"S1_NZMS",16700.6003526426,"G1_NZMS",0.006
"S2_NZMS",7777.12471691911,"G1_NZMS",0.006
"S3_NZMS",4442.23965692461,"G1_NZMS",0.006
"S1_CHIR",50.3811141375892,"G1_NZMS",0.006
"S2_CHIR",9.82517784563708,"G1_NZMS",0.006
"S3_CHIR",4.54146805082584,"G1_NZMS",0.006
"S1_GAMM",36.1204227362025,"G1_NZMS",0.006
"S2_GAMM",17.4754105030557,"G1_NZMS",0.006
"S3_GAMM",5.1575136130527,"G1_NZMS",0.006
"S1_HYOS",51.6650234993852,"G1_GAMM",0.006
"S2_HYOS",15.0253511229301,"G1_GAMM",0.006
"S3_HYOS",0.604320983767418,"G1_GAMM",0.006
"S1_BAET",61.5909309438451,"G1_GAMM",0.006
"S2_BAET",10.0040965225955,"G1_GAMM",0.006
"S3_BAET",2.1067223043519,"G1_GAMM",0.006
"S1_NZMS",18683.2291181198,"G1_GAMM",0.006
"S2_NZMS",7476.59650051054,"G1_GAMM",0.006
"S3_NZMS",4268.49094599172,"G1_GAMM",0.006
"S1_CHIR",49.5138494244114,"G1_GAMM",0.006
"S2_CHIR",9.85609390108146,"G1_GAMM",0.006
"S3_CHIR",4.54353978465505,"G1_GAMM",0.006
"S1_GAMM",35.9603079971473,"G1_GAMM",0.006
"S2_GAMM",17.5996715714473,"G1_GAMM",0.006
"S3_GAMM",5.18754350988553,"G1_GAMM",0.006
"S1_HYOS",49.0348206743242,"G1_CHIR",0.006
"S2_HYOS",13.5137708849744,"G1_CHIR",0.006
"S3_HYOS",0.792076558441874,"G1_CHIR",0.006
"S1_BAET",55.0861975234811,"G1_CHIR",0.006
"S2_BAET",9.47764413041848,"G1_CHIR",0.006
"S3_BAET",2.33042595230149,"G1_CHIR",0.006
"S1_NZMS",18772.2872482149,"G1_CHIR",0.006
"S2_NZMS",7501.19118735935,"G1_CHIR",0.006
"S3_NZMS",4289.89936102965,"G1_CHIR",0.006
"S1_CHIR",51.3501664818988,"G1_CHIR",0.006
"S2_CHIR",9.81067822205205,"G1_CHIR",0.006
"S3_CHIR",4.38128787648588,"G1_CHIR",0.006
"S1_GAMM",36.5565754141885,"G1_CHIR",0.006
"S2_GAMM",18.3102144331747,"G1_CHIR",0.006
"S3_GAMM",5.3575440878662,"G1_CHIR",0.006
"S1_HYOS",47.7902919101135,"G2_HYOS",0.006
"S2_HYOS",13.2223829996012,"G2_HYOS",0.006
"S3_HYOS",0.820456330694591,"G2_HYOS",0.006
"S1_BAET",59.7473710650091,"G2_HYOS",0.006
"S2_BAET",9.8212000181752,"G2_HYOS",0.006
"S3_BAET",2.04059077117125,"G2_HYOS",0.006
"S1_NZMS",18861.0371902472,"G2_HYOS",0.006
"S2_NZMS",7525.72164640171,"G2_HYOS",0.006
"S3_NZMS",4306.68746537915,"G2_HYOS",0.006
"S1_CHIR",50.6718207343134,"G2_HYOS",0.006
"S2_CHIR",9.78900052087293,"G2_HYOS",0.006
"S3_CHIR",4.43493205597984,"G2_HYOS",0.006
"S1_GAMM",35.6493409099577,"G2_HYOS",0.006
"S2_GAMM",18.0030193173866,"G2_HYOS",0.006
"S3_GAMM",5.31398629809303,"G2_HYOS",0.006
"S1_HYOS",49.0176426249227,"G2_BAET",0.006
"S2_HYOS",13.5103678918793,"G2_BAET",0.006
"S3_HYOS",0.792227879751423,"G2_BAET",0.006
"S1_BAET",56.5952763500053,"G2_BAET",0.006
"S2_BAET",9.28818189970974,"G2_BAET",0.006
"S3_BAET",2.02496441304733,"G2_BAET",0.006
"S1_NZMS",18772.5458822521,"G2_BAET",0.006
"S2_NZMS",7501.17765123824,"G2_BAET",0.006
"S3_NZMS",4289.82066206589,"G2_BAET",0.006
"S1_CHIR",51.4949730843865,"G2_BAET",0.006
"S2_CHIR",9.76419243797141,"G2_BAET",0.006
"S3_CHIR",4.43063321275639,"G2_BAET",0.006
"S1_GAMM",36.5582127386437,"G2_BAET",0.006
"S2_GAMM",18.311489703342,"G2_BAET",0.006
"S3_GAMM",5.35784082700025,"G2_BAET",0.006
"S1_HYOS",50.1623569941593,"G2_NZMS",0.006
"S2_HYOS",14.1011348546191,"G2_NZMS",0.006
"S3_HYOS",0.686670739953594,"G2_NZMS",0.006
"S1_BAET",56.8945673176735,"G2_NZMS",0.006
"S2_BAET",9.55553654056973,"G2_NZMS",0.006
"S3_BAET",1.91346864260531,"G2_NZMS",0.006
"S1_NZMS",18168.6679957636,"G2_NZMS",0.006
"S2_NZMS",7269.36383823826,"G2_NZMS",0.006
"S3_NZMS",4458.1562924431,"G2_NZMS",0.006
"S1_CHIR",50.6895470461376,"G2_NZMS",0.006
"S2_CHIR",9.75974699219446,"G2_NZMS",0.006
"S3_CHIR",4.49451658485611,"G2_NZMS",0.006
"S1_GAMM",35.8433781568626,"G2_NZMS",0.006
"S2_GAMM",17.7629742006223,"G2_NZMS",0.006
"S3_GAMM",5.24136951567676,"G2_NZMS",0.006
"S1_HYOS",49.2734472994946,"G2_GAMM",0.006
"S2_HYOS",13.6095888299119,"G2_GAMM",0.006
"S3_HYOS",0.745430979144498,"G2_GAMM",0.006
"S1_BAET",57.5798841165322,"G2_GAMM",0.006
"S2_BAET",9.7180944922898,"G2_GAMM",0.006
"S3_BAET",2.19103484899828,"G2_GAMM",0.006
"S1_NZMS",18775.1364100711,"G2_GAMM",0.006
"S2_NZMS",7500.57557643976,"G2_GAMM",0.006
"S3_NZMS",4290.17919972987,"G2_GAMM",0.006
"S1_CHIR",51.2768392492585,"G2_GAMM",0.006
"S2_CHIR",9.75850369544084,"G2_GAMM",0.006
"S3_CHIR",4.50823088605297,"G2_GAMM",0.006
"S1_GAMM",36.1867232861048,"G2_GAMM",0.006
"S2_GAMM",18.1858700177939,"G2_GAMM",0.006
"S3_GAMM",5.44375601556863,"G2_GAMM",0.006
"S1_HYOS",49.0284584901493,"G2_CHIR",0.006
"S2_HYOS",13.5130222917803,"G2_CHIR",0.006
"S3_HYOS",0.792062860945669,"G2_CHIR",0.006
"S1_BAET",54.9989546546299,"G2_CHIR",0.006
"S2_BAET",9.44954476293764,"G2_CHIR",0.006
"S3_BAET",2.2717991334656,"G2_CHIR",0.006
"S1_NZMS",18772.5595992306,"G2_CHIR",0.006
"S2_NZMS",7501.24224521232,"G2_CHIR",0.006
"S3_NZMS",4289.9203868141,"G2_CHIR",0.006
"S1_CHIR",51.4895693349682,"G2_CHIR",0.006
"S2_CHIR",9.76509859725825,"G2_CHIR",0.006
"S3_CHIR",4.43821669228868,"G2_CHIR",0.006
"S1_GAMM",36.5580447369317,"G2_CHIR",0.006
"S2_GAMM",18.3106444255913,"G2_CHIR",0.006
"S3_GAMM",5.35762693402042,"G2_CHIR",0.006
"S1_HYOS",6.27598501796077,"G1_HYOS",0.007
"S2_HYOS",126.449615605302,"G1_HYOS",0.007
"S3_HYOS",0.252898003022669,"G1_HYOS",0.007
"S1_BAET",69.6840572708549,"G1_HYOS",0.007
"S2_BAET",10.5404289224676,"G1_HYOS",0.007
"S3_BAET",1.59657899754511,"G1_HYOS",0.007
"S1_NZMS",16076.8118901912,"G1_HYOS",0.007
"S2_NZMS",6549.73322470093,"G1_HYOS",0.007
"S3_NZMS",3707.69913239599,"G1_HYOS",0.007
"S1_CHIR",49.2705996193236,"G1_HYOS",0.007
"S2_CHIR",10.0413342491868,"G1_HYOS",0.007
"S3_CHIR",4.4985679563477,"G1_HYOS",0.007
"S1_GAMM",36.9138376143029,"G1_HYOS",0.007
"S2_GAMM",16.6386392093226,"G1_HYOS",0.007
"S3_GAMM",4.96237972757999,"G1_HYOS",0.007
"S1_HYOS",49.0390406362049,"G1_BAET",0.007
"S2_HYOS",13.51286727751,"G1_BAET",0.007
"S3_HYOS",0.792211368733215,"G1_BAET",0.007
"S1_BAET",57.2484740288136,"G1_BAET",0.007
"S2_BAET",16.0848974199126,"G1_BAET",0.007
"S3_BAET",1.41498302108836,"G1_BAET",0.007
"S1_NZMS",18769.1027304536,"G1_BAET",0.007
"S2_NZMS",7500.12566911307,"G1_BAET",0.007
"S3_NZMS",4289.46031704904,"G1_BAET",0.007
"S1_CHIR",51.5346236469052,"G1_BAET",0.007
"S2_CHIR",9.72564545383306,"G1_BAET",0.007
"S3_CHIR",4.42370178799719,"G1_BAET",0.007
"S1_GAMM",36.5536491682425,"G1_BAET",0.007
"S2_GAMM",18.3094015988761,"G1_BAET",0.007
"S3_GAMM",5.35741958803926,"G1_BAET",0.007
"S1_HYOS",47.2586980717889,"G1_NZMS",0.007
"S2_HYOS",12.4971339222935,"G1_NZMS",0.007
"S3_HYOS",0.901685516085557,"G1_NZMS",0.007
"S1_BAET",66.2621080986617,"G1_NZMS",0.007
"S2_BAET",10.5327963027435,"G1_NZMS",0.007
"S3_BAET",2.29680826888042,"G1_NZMS",0.007
"S1_NZMS",16495.3691551807,"G1_NZMS",0.007
"S2_NZMS",7849.70560611418,"G1_NZMS",0.007
"S3_NZMS",4489.80426747887,"G1_NZMS",0.007
"S1_CHIR",50.5005421383815,"G1_NZMS",0.007
"S2_CHIR",9.81720262387762,"G1_NZMS",0.007
"S3_CHIR",4.54578055561791,"G1_NZMS",0.007
"S1_GAMM",36.0946218922137,"G1_NZMS",0.007
"S2_GAMM",17.5120356990804,"G1_NZMS",0.007
"S3_GAMM",5.1635749761044,"G1_NZMS",0.007
"S1_HYOS",51.6291661061208,"G1_GAMM",0.007
"S2_HYOS",15.0176103653507,"G1_GAMM",0.007
"S3_HYOS",0.604455845390917,"G1_GAMM",0.007
"S1_BAET",61.4042284664572,"G1_GAMM",0.007
"S2_BAET",9.99475181070749,"G1_GAMM",0.007
"S3_BAET",2.10619341801081,"G1_GAMM",0.007
"S1_NZMS",18683.6667609188,"G1_GAMM",0.007
"S2_NZMS",7476.90661885313,"G1_GAMM",0.007
"S3_NZMS",4268.69504361859,"G1_GAMM",0.007
"S1_CHIR",49.5092349307628,"G1_GAMM",0.007
"S2_CHIR",9.85615740201104,"G1_GAMM",0.007
"S3_CHIR",4.5434614674158,"G1_GAMM",0.007
"S1_GAMM",35.9641892773126,"G1_GAMM",0.007
"S2_GAMM",17.6502383159586,"G1_GAMM",0.007
"S3_GAMM",5.19489630797331,"G1_GAMM",0.007
"S1_HYOS",49.0292598647142,"G1_CHIR",0.007
"S2_HYOS",13.5120780888021,"G1_CHIR",0.007
"S3_HYOS",0.792332504877873,"G1_CHIR",0.007
"S1_BAET",55.0747534970605,"G1_CHIR",0.007
"S2_BAET",9.47642003078579,"G1_CHIR",0.007
"S3_BAET",2.33100971447602,"G1_CHIR",0.007
"S1_NZMS",18772.6850687512,"G1_CHIR",0.007
"S2_NZMS",7501.26639694542,"G1_CHIR",0.007
"S3_NZMS",4289.91724271122,"G1_CHIR",0.007
"S1_CHIR",51.3515334168127,"G1_CHIR",0.007
"S2_CHIR",9.81828466997234,"G1_CHIR",0.007
"S3_CHIR",4.38121132311503,"G1_CHIR",0.007
"S1_GAMM",36.5569268143708,"G1_CHIR",0.007
"S2_GAMM",18.3107332111135,"G1_CHIR",0.007
"S3_GAMM",5.3576128680168,"G1_CHIR",0.007
"S1_HYOS",50.2639317745554,"G2_HYOS",0.007
"S2_HYOS",14.4125645169148,"G2_HYOS",0.007
"S3_HYOS",0.695875865273418,"G2_HYOS",0.007
"S1_BAET",59.1476512264376,"G2_HYOS",0.007
"S2_BAET",9.82510728692745,"G2_HYOS",0.007
"S3_BAET",2.01817017850879,"G2_HYOS",0.007
"S1_NZMS",18766.3442258232,"G2_HYOS",0.007
"S2_NZMS",7499.65279953631,"G2_HYOS",0.007
"S3_NZMS",4285.43149136549,"G2_HYOS",0.007
"S1_CHIR",50.1007408186258,"G2_HYOS",0.007
"S2_CHIR",9.78716744447927,"G2_HYOS",0.007
"S3_CHIR",4.56383217404756,"G2_HYOS",0.007
"S1_GAMM",35.769449437538,"G2_HYOS",0.007
"S2_GAMM",17.5391291909742,"G2_HYOS",0.007
"S3_GAMM",5.18979798252629,"G2_HYOS",0.007
"S1_HYOS",49.0189094005077,"G2_BAET",0.007
"S2_HYOS",13.5109703270919,"G2_BAET",0.007
"S3_HYOS",0.792185539130668,"G2_BAET",0.007
"S1_BAET",57.0051090973317,"G2_BAET",0.007
"S2_BAET",9.39006619266498,"G2_BAET",0.007
"S3_BAET",2.18444705136913,"G2_BAET",0.007
"S1_NZMS",18772.3860401743,"G2_BAET",0.007
"S2_NZMS",7501.13051034763,"G2_BAET",0.007
"S3_NZMS",4289.81558192403,"G2_BAET",0.007
"S1_CHIR",51.4934659810412,"G2_BAET",0.007
"S2_CHIR",9.76424062010294,"G2_BAET",0.007
"S3_CHIR",4.43080009123553,"G2_BAET",0.007
"S1_GAMM",36.5562019198616,"G2_BAET",0.007
"S2_GAMM",18.3106898254401,"G2_BAET",0.007
"S3_GAMM",5.35769832855445,"G2_BAET",0.007
"S1_HYOS",50.1773807501345,"G2_NZMS",0.007
"S2_HYOS",14.0181659812163,"G2_NZMS",0.007
"S3_HYOS",0.729755132632313,"G2_NZMS",0.007
"S1_BAET",66.389718087506,"G2_NZMS",0.007
"S2_BAET",10.5496424968919,"G2_NZMS",0.007
"S3_BAET",1.94768330481262,"G2_NZMS",0.007
"S1_NZMS",18084.111695558,"G2_NZMS",0.007
"S2_NZMS",7234.89822753284,"G2_NZMS",0.007
"S3_NZMS",4484.9813484483,"G2_NZMS",0.007
"S1_CHIR",50.5467645425851,"G2_NZMS",0.007
"S2_CHIR",9.76322494134909,"G2_NZMS",0.007
"S3_CHIR",4.47955615301896,"G2_NZMS",0.007
"S1_GAMM",36.0932030029868,"G2_NZMS",0.007
"S2_GAMM",17.7526313066449,"G2_NZMS",0.007
"S3_GAMM",5.23323093533176,"G2_NZMS",0.007
"S1_HYOS",49.2601863258993,"G2_GAMM",0.007
"S2_HYOS",13.6085177639663,"G2_GAMM",0.007
"S3_HYOS",0.745549588744289,"G2_GAMM",0.007
"S1_BAET",57.4013797530141,"G2_GAMM",0.007
"S2_BAET",9.66648846037765,"G2_GAMM",0.007
"S3_BAET",2.12276952483416,"G2_GAMM",0.007
"S1_NZMS",18774.2356034025,"G2_GAMM",0.007
"S2_NZMS",7500.44651805354,"G2_GAMM",0.007
"S3_NZMS",4290.11615148852,"G2_GAMM",0.007
"S1_CHIR",51.2788926875154,"G2_GAMM",0.007
"S2_CHIR",9.75838670463245,"G2_GAMM",0.007
"S3_CHIR",4.50807757199008,"G2_GAMM",0.007
"S1_GAMM",36.1971813409892,"G2_GAMM",0.007
"S2_GAMM",18.1898343421202,"G2_GAMM",0.007
"S3_GAMM",5.46071640304889,"G2_GAMM",0.007
"S1_HYOS",49.0246331916009,"G2_CHIR",0.007
"S2_HYOS",13.5111401763049,"G2_CHIR",0.007
"S3_HYOS",0.792355656539661,"G2_CHIR",0.007
"S1_BAET",54.9930977607162,"G2_CHIR",0.007
"S2_BAET",9.44889912048188,"G2_CHIR",0.007
"S3_BAET",2.27243758794479,"G2_CHIR",0.007
"S1_NZMS",18772.7479357149,"G2_CHIR",0.007
"S2_NZMS",7501.29280389147,"G2_CHIR",0.007
"S3_NZMS",4289.94906953067,"G2_CHIR",0.007
"S1_CHIR",51.3522709352068,"G2_CHIR",0.007
"S2_CHIR",9.76478450147338,"G2_CHIR",0.007
"S3_CHIR",4.39281492397736,"G2_CHIR",0.007
"S1_GAMM",36.5585919148591,"G2_CHIR",0.007
"S2_GAMM",18.311367640106,"G2_CHIR",0.007
"S3_GAMM",5.35775483936134,"G2_CHIR",0.007
"S1_HYOS",6.33137815542935,"G1_HYOS",0.008
"S2_HYOS",128.121834899544,"G1_HYOS",0.008
"S3_HYOS",0.256299033437394,"G1_HYOS",0.008
"S1_BAET",69.2538719339254,"G1_HYOS",0.008
"S2_BAET",10.514558224349,"G1_HYOS",0.008
"S3_BAET",1.63158553454652,"G1_HYOS",0.008
"S1_NZMS",16048.5233823679,"G1_HYOS",0.008
"S2_NZMS",6535.32523377631,"G1_HYOS",0.008
"S3_NZMS",3698.62124962325,"G1_HYOS",0.008
"S1_CHIR",49.2868344511717,"G1_HYOS",0.008
"S2_CHIR",10.0354962615657,"G1_HYOS",0.008
"S3_CHIR",4.50861394055404,"G1_HYOS",0.008
"S1_GAMM",36.88913311111,"G1_HYOS",0.008
"S2_GAMM",16.637356380914,"G1_HYOS",0.008
"S3_GAMM",4.96099548243735,"G1_HYOS",0.008
"S1_HYOS",49.0409638021443,"G1_BAET",0.008
"S2_HYOS",13.514086015237,"G1_BAET",0.008
"S3_HYOS",0.792147451823013,"G1_BAET",0.008
"S1_BAET",54.4203599751425,"G1_BAET",0.008
"S2_BAET",17.357771275365,"G1_BAET",0.008
"S3_BAET",1.31146958282893,"G1_BAET",0.008
"S1_NZMS",18768.4923660674,"G1_BAET",0.008
"S2_NZMS",7499.95698628047,"G1_BAET",0.008
"S3_NZMS",4289.33818156966,"G1_BAET",0.008
"S1_CHIR",51.495729739189,"G1_BAET",0.008
"S2_CHIR",9.73387725197285,"G1_BAET",0.008
"S3_CHIR",4.41400482006025,"G1_BAET",0.008
"S1_GAMM",36.5584521179646,"G1_BAET",0.008
"S2_GAMM",18.3109682345288,"G1_BAET",0.008
"S3_GAMM",5.35766240052978,"G1_BAET",0.008
"S1_HYOS",46.5698509121204,"G1_NZMS",0.008
"S2_HYOS",12.1819336529663,"G1_NZMS",0.008
"S3_HYOS",0.920473023910482,"G1_NZMS",0.008
"S1_BAET",62.4750174682943,"G1_NZMS",0.008
"S2_BAET",10.2349706076696,"G1_NZMS",0.008
"S3_BAET",2.39389316936319,"G1_NZMS",0.008
"S1_NZMS",16209.5541830407,"G1_NZMS",0.008
"S2_NZMS",7889.53372564207,"G1_NZMS",0.008
"S3_NZMS",4510.54783342484,"G1_NZMS",0.008
"S1_CHIR",50.5799982403646,"G1_NZMS",0.008
